日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2017-04-07,'399006,创业板指,1946.0485,1953.5694,1939.3182,1942.1073,1944.2345,1.814,0.0933,1253915429
2017-04-06,'399006,创业板指,1944.2345,1951.2259,1939.3722,1947.0853,1943.1602,1.0743,0.0553,1060731769
2017-04-05,'399006,创业板指,1943.1602,1943.4332,1914.9067,1914.9067,1907.3381,35.8221,1.8781,1114945682
2017-03-31,'399006,创业板指,1907.3381,1908.5267,1895.8118,1895.8118,1893.7009,13.6372,0.7201,748634417
2017-03-30,'399006,创业板指,1893.7009,1926.5315,1893.2979,1924.5118,1929.1958,-35.4949,-1.8399,1045132166
2017-03-29,'399006,创业板指,1929.1958,1948.7233,1926.603,1945.1415,1944.3626,-15.1668,-0.78,879245186
2017-03-28,'399006,创业板指,1944.3626,1953.2394,1940.3758,1946.3316,1947.5282,-3.1656,-0.1625,689333436
2017-03-27,'399006,创业板指,1947.5282,1967.1053,1947.5282,1964.6249,1965.1368,-17.6086,-0.896,813726475
2017-03-24,'399006,创业板指,1965.1368,1966.4229,1946.121,1948.2702,1948.3692,16.7676,0.8606,901171546
2017-03-23,'399006,创业板指,1948.3692,1960.3355,1930.4404,1951.8732,1948.5799,-0.2107,-0.0108,936195224
2017-03-22,'399006,创业板指,1948.5799,1959.7149,1939.2867,1952.8002,1961.0632,-12.4833,-0.6366,955136189
2017-03-21,'399006,创业板指,1961.0632,1961.6452,1948.8926,1953.5585,1953.8158,7.2474,0.3709,776056130
2017-03-20,'399006,创业板指,1953.8158,1953.8158,1939.6474,1948.6039,1949.661,4.1548,0.2131,868877263
2017-03-17,'399006,创业板指,1949.661,1981.6898,1949.3508,1968.1533,1966.7266,-17.0656,-0.8677,1177127203
2017-03-16,'399006,创业板指,1966.7266,1968.4346,1959.0538,1959.0538,1957.8199,8.9067,0.4549,971705121
2017-03-15,'399006,创业板指,1957.8199,1964.4257,1943.6093,1951.7081,1958.023,-0.2031,-0.0104,1010802745
2017-03-14,'399006,创业板指,1958.023,1970.4775,1952.0972,1967.4727,1970.8788,-12.8558,-0.6523,1085257359
2017-03-13,'399006,创业板指,1970.8788,1972.0791,1939.0316,1948.5181,1950.0077,20.8711,1.0703,1001614993
2017-03-10,'399006,创业板指,1950.0077,1957.7135,1945.5732,1952.5013,1953.9425,-3.9348,-0.2014,784018186
2017-03-09,'399006,创业板指,1953.9425,1962.6441,1948.7886,1962.6441,1964.6284,-10.6859,-0.5439,973805958
2017-03-08,'399006,创业板指,1964.6284,1976.8506,1960.0653,1976.8506,1977.8531,-13.2247,-0.6686,932627630
2017-03-07,'399006,创业板指,1977.8531,1977.8531,1957.2923,1967.1788,1962.7697,15.0834,0.7685,1131884375
2017-03-06,'399006,创业板指,1962.7697,1962.7697,1931.6174,1931.6174,1928.289,34.4807,1.7882,1165806640
2017-03-03,'399006,创业板指,1928.289,1932.2143,1908.3179,1916.1982,1920.4049,7.8841,0.4105,817311790
2017-03-02,'399006,创业板指,1920.4049,1937.9013,1919.7438,1936.0824,1931.9682,-11.5633,-0.5985,785170257
2017-03-01,'399006,创业板指,1931.9682,1938.6777,1923.7541,1925.6964,1927.1597,4.8085,0.2495,814456083
2017-02-28,'399006,创业板指,1927.1597,1931.8249,1918.3218,1926.1381,1926.7715,0.3882,0.0201,782843119
2017-02-27,'399006,创业板指,1926.7715,1943.982,1923.53,1937.5595,1938.4445,-11.673,-0.6022,941853528
2017-02-24,'399006,创业板指,1938.4445,1939.3933,1921.2987,1925.0977,1925.9512,12.4933,0.6487,1046661929
2017-02-23,'399006,创业板指,1925.9512,1925.9512,1906.8127,1919.2429,1919.9732,5.978,0.3114,923155847
2017-02-22,'399006,创业板指,1919.9732,1925.2975,1909.1226,1921.546,1921.0773,-1.1041,-0.0575,858211160
2017-02-21,'399006,创业板指,1921.0773,1924.0278,1895.4294,1896.8595,1894.9616,26.1157,1.3782,1033603841
2017-02-20,'399006,创业板指,1894.9616,1894.9616,1876.6686,1884.9915,1882.8685,12.0931,0.6423,722723309
2017-02-17,'399006,创业板指,1882.8685,1904.8654,1881.0006,1896.6974,1897.6297,-14.7612,-0.7779,776293964
2017-02-16,'399006,创业板指,1897.6297,1900.9741,1886.4068,1891.8711,1892.357,5.2727,0.2786,681175956
2017-02-15,'399006,创业板指,1892.357,1920.2861,1890.0893,1911.0366,1909.3954,-17.0384,-0.8923,841610336
2017-02-14,'399006,创业板指,1909.3954,1918.7945,1906.4147,1914.1379,1913.6805,-4.2851,-0.2239,743622934
2017-02-13,'399006,创业板指,1913.6805,1919.2005,1894.1471,1902.4597,1904.6849,8.9956,0.4723,864365324
2017-02-10,'399006,创业板指,1904.6849,1915.4274,1900.7069,1913.2299,1914.0823,-9.3974,-0.491,829937347
2017-02-09,'399006,创业板指,1914.0823,1916.4051,1901.8839,1903.6743,1903.6279,10.4544,0.5492,866823339
2017-02-08,'399006,创业板指,1903.6279,1903.6288,1881.1353,1887.3445,1889.1337,14.4942,0.7672,738115597
2017-02-07,'399006,创业板指,1889.1337,1900.3494,1881.7305,1897.8688,1900.4472,-11.3135,-0.5953,632910013
2017-02-06,'399006,创业板指,1900.4472,1903.3291,1874.7097,1877.1405,1876.7607,23.6865,1.2621,658149308
2017-02-03,'399006,创业板指,1876.7607,1888.806,1872.6956,1886.9689,1886.232,-9.4713,-0.5021,538417469
2017-01-26,'399006,创业板指,1886.232,1887.6661,1872.142,1872.142,1870.7028,15.5292,0.8301,610414709
2017-01-25,'399006,创业板指,1870.7028,1874.6284,1856.2168,1857.3184,1861.2158,9.487,0.5097,567293325
2017-01-24,'399006,创业板指,1861.2158,1885.9482,1859.7121,1885.2375,1887.3245,-26.1087,-1.3834,757695848
2017-01-23,'399006,创业板指,1887.3245,1897.0991,1879.7057,1879.9739,1880.7483,6.5762,0.3497,723584616
2017-01-20,'399006,创业板指,1880.7483,1892.3582,1842.6227,1844.367,1844.14,36.6083,1.9851,989389020
2017-01-19,'399006,创业板指,1844.14,1853.1109,1833.4963,1842.6612,1845.7875,-1.6475,-0.0893,525977826
2017-01-18,'399006,创业板指,1845.7875,1862.8262,1845.5728,1860.2443,1867.8683,-22.0808,-1.1821,712045982
2017-01-17,'399006,创业板指,1867.8683,1875.799,1805.3901,1824.0956,1830.8477,37.0206,2.022,1068536985
2017-01-16,'399006,创业板指,1830.8477,1897.8177,1783.7398,1897.4465,1899.9428,-69.0951,-3.6367,1183223188
2017-01-13,'399006,创业板指,1899.9428,1934.4777,1899.106,1930.11,1930.1447,-30.2019,-1.5647,745872620
2017-01-12,'399006,创业板指,1930.1447,1946.5862,1929.0482,1935.516,1937.5466,-7.4019,-0.382,674484348
2017-01-11,'399006,创业板指,1937.5466,1959.2967,1932.462,1947.4232,1951.6773,-14.1307,-0.724,714099417
2017-01-10,'399006,创业板指,1951.6773,1967.4742,1951.178,1960.0973,1961.6191,-9.9418,-0.5068,631858200
2017-01-09,'399006,创业板指,1961.6191,1968.8697,1951.486,1962.2049,1965.03,-3.4109,-0.1736,712730047
2017-01-06,'399006,创业板指,1965.03,1982.3996,1963.3229,1980.8396,1983.9713,-18.9413,-0.9547,796877211
2017-01-05,'399006,创业板指,1983.9713,1993.709,1983.8399,1990.696,1991.5652,-7.5939,-0.3813,766451070
2017-01-04,'399006,创业板指,1991.5652,1992.7586,1959.5745,1963.024,1963.255,28.3102,1.442,996683958
2017-01-03,'399006,创业板指,1963.255,1971.9135,1959.1393,1965.0408,1962.0587,1.1963,0.061,732799660
2016-12-30,'399006,创业板指,1962.0587,1964.7011,1952.6842,1961.218,1959.2396,2.8191,0.1439,725658528
2016-12-29,'399006,创业板指,1959.2396,1971.9425,1955.6237,1956.7197,1957.1545,2.0851,0.1065,675993089
2016-12-28,'399006,创业板指,1957.1545,1971.5137,1954.9565,1968.1465,1968.6195,-11.465,-0.5824,600574981
2016-12-27,'399006,创业板指,1968.6195,1977.3149,1968.566,1972.5056,1974.0101,-5.3906,-0.2731,634784942
2016-12-26,'399006,创业板指,1974.0101,1974.0101,1933.5231,1959.1852,1964.5412,9.4689,0.482,770842745
2016-12-23,'399006,创业板指,1964.5412,1992.2065,1964.2321,1987.7283,1986.2744,-21.7332,-1.0942,719515320
2016-12-22,'399006,创业板指,1986.2744,1993.0367,1978.7449,1993.0367,1991.6964,-5.422,-0.2722,582006416
2016-12-21,'399006,创业板指,1991.6964,1996.1026,1985.0541,1987.7578,1982.2972,9.3992,0.4742,604319907
2016-12-20,'399006,创业板指,1982.2972,1989.9856,1974.9284,1981.6929,1980.4102,1.887,0.0953,593914100
2016-12-19,'399006,创业板指,1980.4102,1995.0033,1976.7696,1995.0033,1998.1134,-17.7032,-0.886,629146748
2016-12-16,'399006,创业板指,1998.1134,2005.2757,1972.2153,1977.8635,1975.8535,22.2599,1.1266,773146894
2016-12-15,'399006,创业板指,1975.8535,1991.319,1956.5513,1957.7135,1963.0796,12.7739,0.6507,883540510
2016-12-14,'399006,创业板指,1963.0796,1988.4584,1958.0382,1982.9796,1985.0428,-21.9632,-1.1064,841428861
2016-12-13,'399006,创业板指,1985.0428,1995.3509,1961.9075,1982.0781,1984.3948,0.648,0.0327,978401819
2016-12-12,'399006,创业板指,1984.3948,2096.4009,1981.1725,2095.5835,2099.8878,-115.493,-5.5,1613922177
2016-12-09,'399006,创业板指,2099.8878,2118.6277,2097.0941,2114.4469,2114.7107,-14.8229,-0.7009,1018268509
2016-12-08,'399006,创业板指,2114.7107,2136.2591,2114.0376,2135.7919,2134.9867,-20.276,-0.9497,925066462
2016-12-07,'399006,创业板指,2134.9867,2134.9867,2116.541,2123.5517,2122.2594,12.7273,0.5997,829418178
2016-12-06,'399006,创业板指,2122.2594,2156.6929,2121.2483,2149.7518,2143.8776,-21.6182,-1.0084,973374527
2016-12-05,'399006,创业板指,2143.8776,2162.3037,2124.7531,2129.245,2143.4518,0.4258,0.0199,1028294634
2016-12-02,'399006,创业板指,2143.4518,2186.689,2143.2102,2180.3851,2181.929,-38.4772,-1.7634,1311915068
2016-12-01,'399006,创业板指,2181.929,2188.0899,2175.4954,2181.7296,2183.0494,-1.1204,-0.0513,1215610538
2016-11-30,'399006,创业板指,2183.0494,2201.555,2155.2409,2157.5386,2160.3455,22.7039,1.0509,1779166064
2016-11-29,'399006,创业板指,2160.3455,2178.1888,2153.7207,2161.7752,2166.045,-5.6995,-0.2631,1461753692
2016-11-28,'399006,创业板指,2166.045,2175.5099,2159.731,2172.9728,2167.5276,-1.4826,-0.0684,1184643226
2016-11-25,'399006,创业板指,2167.5276,2167.5276,2123.7381,2145.9696,2146.6265,20.9011,0.9737,1360857537
2016-11-24,'399006,创业板指,2146.6265,2172.1758,2142.9491,2159.614,2165.7074,-19.0809,-0.881,1054900734
2016-11-23,'399006,创业板指,2165.7074,2191.2613,2163.001,2182.0981,2177.6506,-11.9432,-0.5484,1509667169
2016-11-22,'399006,创业板指,2177.6506,2177.6506,2146.62,2156.5153,2152.6015,25.0491,1.1637,1112546213
2016-11-21,'399006,创业板指,2152.6015,2162.3685,2147.049,2156.4605,2157.9597,-5.3582,-0.2483,847531107
2016-11-18,'399006,创业板指,2157.9597,2170.7904,2155.2349,2164.7111,2163.0414,-5.0817,-0.2349,775654222
2016-11-17,'399006,创业板指,2163.0414,2176.1219,2157.5446,2176.1219,2182.467,-19.4256,-0.8901,934491055
2016-11-16,'399006,创业板指,2182.467,2208.98,2182.1165,2187.5038,2179.2995,3.1675,0.1453,1570486726
2016-11-15,'399006,创业板指,2179.2995,2179.2995,2152.375,2161.5726,2161.6856,17.6139,0.8148,1359122941
2016-11-14,'399006,创业板指,2161.6856,2175.2535,2146.8296,2146.8296,2147.1072,14.5784,0.679,1382394010
2016-11-11,'399006,创业板指,2147.1072,2147.1072,2125.4936,2143.5815,2143.321,3.7862,0.1767,1234007148
2016-11-10,'399006,创业板指,2143.321,2149.0883,2138.9387,2143.5642,2123.8444,19.4766,0.917,900555894
2016-11-09,'399006,创业板指,2123.8444,2154.8546,2098.56,2150.623,2150.3024,-26.458,-1.2304,1120803808
2016-11-08,'399006,创业板指,2150.3024,2154.5708,2136.2456,2138.4536,2130.3012,20.0012,0.9389,890870112
2016-11-07,'399006,创业板指,2130.3012,2145.8224,2126.952,2141.2988,2145.229,-14.9278,-0.6959,929118235
2016-11-04,'399006,创业板指,2145.229,2168.341,2142.41,2151.9248,2153.1848,-7.9558,-0.3695,1055794007
2016-11-03,'399006,创业板指,2153.1848,2167.9312,2135.2842,2137.1308,2146.3988,6.786,0.3162,1135857388
2016-11-02,'399006,创业板指,2146.3988,2171.662,2145.0742,2170.8106,2176.4468,-30.048,-1.3806,1110939106
2016-11-01,'399006,创业板指,2176.4468,2177.8338,2159.7068,2160.3898,2159.7604,16.6864,0.7726,876477575
2016-10-31,'399006,创业板指,2159.7604,2162.672,2145.5744,2158.5652,2165.433,-5.6726,-0.262,900506004
2016-10-28,'399006,创业板指,2165.433,2192.9028,2165.03,2182.5596,2182.477,-17.044,-0.7809,1045118319
2016-10-27,'399006,创业板指,2182.477,2184.317,2171.242,2182.905,2184.493,-2.016,-0.0923,934135326
2016-10-26,'399006,创业板指,2184.493,2204.842,2179.756,2203.478,2200.207,-15.714,-0.7142,1138960594
2016-10-25,'399006,创业板指,2200.207,2207.807,2196.568,2202.792,2200.803,-0.596,-0.0271,956097958
2016-10-24,'399006,创业板指,2200.803,2204.357,2176.924,2184.11,2180.996,19.807,0.9082,1111674529
2016-10-21,'399006,创业板指,2180.996,2202.487,2167.829,2196.845,2193.255,-12.259,-0.5589,1144698047
2016-10-20,'399006,创业板指,2193.255,2199.064,2184.35,2187.406,2184.91,8.345,0.3819,964450439
2016-10-19,'399006,创业板指,2184.91,2201.162,2180.468,2200.531,2198.141,-13.231,-0.6019,962204508
2016-10-18,'399006,创业板指,2198.141,2198.141,2164.6,2164.6,2167.862,30.279,1.3967,962896282
2016-10-17,'399006,创业板指,2167.862,2200.471,2160.005,2199.182,2194.227,-26.365,-1.2016,953277473
2016-10-14,'399006,创业板指,2194.227,2203.873,2178.913,2203.873,2208.567,-14.34,-0.6493,908053864
2016-10-13,'399006,创业板指,2208.567,2216.091,2200.524,2211.755,2209.685,-1.118,-0.0506,911384604
2016-10-12,'399006,创业板指,2209.685,2216.521,2198.889,2202.363,2210.861,-1.176,-0.0532,972840597
2016-10-11,'399006,创业板指,2210.861,2210.861,2201.31,2207.434,2208.469,2.392,0.1083,880348763
2016-10-10,'399006,创业板指,2208.469,2208.469,2163.405,2165.852,2149.901,58.568,2.7242,1093779510
2016-09-30,'399006,创业板指,2149.901,2154.4,2143.343,2144.472,2146.184,3.717,0.1732,564039106
2016-09-29,'399006,创业板指,2146.184,2155.416,2140.978,2141.336,2139.628,6.556,0.3064,628502198
2016-09-28,'399006,创业板指,2139.628,2143.724,2132.547,2143.724,2140.803,-1.175,-0.0549,650929239
2016-09-27,'399006,创业板指,2140.803,2140.803,2112.702,2118.949,2122.9,17.903,0.8433,727751420
2016-09-26,'399006,创业板指,2122.9,2161.764,2122.9,2154.399,2156.51,-33.61,-1.5585,867056848
2016-09-23,'399006,创业板指,2156.51,2173.494,2156.036,2171.63,2168.422,-11.912,-0.5493,713909698
2016-09-22,'399006,创业板指,2168.422,2178.532,2166.615,2174.298,2162.131,6.291,0.291,742583094
2016-09-21,'399006,创业板指,2162.131,2170.085,2157.38,2158.061,2158.432,3.699,0.1714,683398602
2016-09-20,'399006,创业板指,2158.432,2167.641,2153.939,2164.419,2165.213,-6.781,-0.3132,622638287
2016-09-19,'399006,创业板指,2165.213,2174.402,2149.372,2149.372,2144.557,20.656,0.9632,712270399
2016-09-14,'399006,创业板指,2144.557,2156.976,2131.714,2137.396,2145.868,-1.311,-0.0611,811833849
2016-09-13,'399006,创业板指,2145.868,2165.577,2139.339,2157.945,2145.563,0.305,0.0142,844123807
2016-09-12,'399006,创业板指,2145.563,2179.982,2145.031,2163.451,2202.967,-57.404,-2.6058,1242936284
2016-09-09,'399006,创业板指,2202.967,2228.537,2202.967,2223.584,2223.468,-20.501,-0.922,1085227602
2016-09-08,'399006,创业板指,2223.468,2223.468,2207.115,2211.393,2212.053,11.415,0.516,952619611
2016-09-07,'399006,创业板指,2212.053,2232.121,2208.833,2223.019,2222.837,-10.784,-0.4851,1209570930
2016-09-06,'399006,创业板指,2222.837,2225.255,2161.925,2183.226,2182.694,40.143,1.8391,1299377526
2016-09-05,'399006,创业板指,2182.694,2199.654,2178.094,2178.634,2170.857,11.837,0.5453,878613061
2016-09-02,'399006,创业板指,2170.857,2187.694,2160.115,2176.391,2181.326,-10.469,-0.4799,1019471741
